StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q6,Q7,Q2,Q4,Q5,Q12,Q13,Q9,Q10,Q11,Q18,Q19,Q15,Q16,Q17,Q24,Q25,Q21,Q22,Q23,Q30,Q31,Q27,Q28,Q29,Q36,Q37,Q33,Q34,Q35,Q42,Q43,Q39,Q40,Q41,Q48,Q49,Q45,Q46,Q47,Q54,Q55,Q51,Q52,Q53,Q60,Q61,Q57,Q58,Q59,Q66,Q67,Q63,Q64,Q65,Q72,Q73,Q71,Q69,Q70,Q84,Q85,Q75,Q76,Q77,Q90,Q91,Q81,Q82,Q83,Q78,Q79,Q87,Q88,Q89,PROLIFIC_PID,STUDY_ID,SESSION_ID,name,name2,name3,name4,name5,name6,name7,name8,name9,name10,name11,name12,name13,name14,name15
2021-02-04 08:28:19,2021-02-04 08:35:17,IP Address,66.222.37.120,100,417,True,2021-02-04 08:35:18,R_1C0VFyA9dKAaLV7,,,,,34.459197998046875,-84.4788970947265625,anonymous,EN,White,,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,No,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,No,"Upper income (More than $120,400)",Master's degree,White,,Bachelor's degree,Yes,"Middle income	($41,000 - $120,400)",White,,No,"Middle income	($41,000 - $120,400)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,No,"Upper income (More than $120,400)",Bachelor's degree,600077e687652f0f7e5fac69,601bf96c1355c162f596ffaf,601c124d65d593682b4bb479,Jin Pham,Mark Olson,Andy Wang,John Ryan,Grace Yang,Michael Olson,Robert Larson,Andrew Chen,Cindy Tran,Hong Tran,Yong Li,Albert Patel,James Larson,Robert Hoffman,Young Li
2021-02-04 08:27:27,2021-02-04 08:35:18,IP Address,99.72.156.148,100,470,True,2021-02-04 08:35:19,R_29uL0voGoB2FU9H,,,,,37.7046966552734375,-122.1244964599609375,anonymous,EN,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Chinese,Yes,"Upper income (More than $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Low income (Less than $40,100)",High school,Black or African American,,Yes,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Chinese,High school,Yes,"Low income (Less than $40,100)",Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Vietnamese,Yes,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Chinese,Yes,"Low income (Less than $40,100)",High school,5f59c423d0f7be000a1fa330,601bf96c1355c162f596ffaf,601c1256807fad68057737d7,Andrew Yang,John Meyer,Li Chen,Mark Johnston,Robert Meyer,David Hansen,Li Wang,David Wagner,Thanh Wang,William Hansen,Richard Johnston,Alan Yang,Alex Kim,David Nguyen,Jane Pham
2021-02-04 08:21:03,2021-02-04 08:35:18,IP Address,162.201.164.164,100,854,True,2021-02-04 08:35:20,R_1KiJfCrrfHX6WCe,,,,,30.2754974365234375,-81.5814971923828125,anonymous,EN,Other,,Yes,"Upper income (More than $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Korean,Yes,"Upper income (More than $120,400)",Master's degree,Other,,Yes,"Upper income (More than $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Chinese,Yes,"Upper income (More than $120,400)",Master's degree,Asian or Pacific Islander,Asian Indian,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Low income (Less than $40,100)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,High school,Yes,"Low income (Less than $40,100)",Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,5b180cd1db971600013d34cc,601bf96c1355c162f596ffaf,601c10da5ed7765e70292605,Mary Schmidt,Mary Olson,Amy Pham,Andy Patel,William Olson,Richard Meyer,Alice Li,Grace Patel,Robert Johnston,Michael Schmidt,Michael Schmidt,Thomas Snyder,Alan Tran,Richard Schmidt,Sam Chen
2021-02-04 08:32:20,2021-02-04 08:35:25,IP Address,176.63.15.219,100,184,True,2021-02-04 08:35:26,R_6EWBBQWWTHXcEFP,,,,,47.5,19.04119873046875,anonymous,EN,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Upper income (More than $120,400)",Bachelor's degree,White,,No,"Low income (Less than $40,100)",High school,American Indian or Alaska Native,,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Japanese,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,No,"Upper income (More than $120,400)",Master's degree,Asian or Pacific Islander,Chinese,No,"Low income (Less than $40,100)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,No,"Low income (Less than $40,100)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,High school,No,"Low income (Less than $40,100)",White,,Yes,"Low income (Less than $40,100)",Bachelor's degree,Hispanic,,No,"Low income (Less than $40,100)",Bachelor's degree,Hispanic,,No,"Low income (Less than $40,100)",High school,5efb57c94e1b640aa6691f71,601bf96c1355c162f596ffaf,601c13759cb7c468586db3df,Thomas Ryan,John Schmidt,Robert Wagner,Mary Olson,Amy Wang,May Wang,Jane Le,Richard Schmidt,Mark Wagner,Hong Tran,Mark Johnston,Young Patel,David Johnston,Thanh Patel,Alan Pham
2021-02-04 08:21:14,2021-02-04 08:35:31,IP Address,73.128.52.79,100,856,True,2021-02-04 08:35:31,R_3jVEbFiICxug0cj,,,,,39.0850982666015625,-77.05899810791015625,anonymous,EN,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,No,"Low income (Less than $40,100)",High school,Hispanic,,Yes,"Low income (Less than $40,100)",Master's degree,Hispanic,,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,No,"Upper income (More than $120,400)",Ph.D. degree,Other,,Yes,"Upper income (More than $120,400)",High school,Other,,Yes,"Middle income	($41,000 - $120,400)",Ph.D. degree,Hispanic,,No,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Filipino,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,No,"Middle income	($41,000 - $120,400)",Ph.D. degree,Black or African American,,Bachelor's degree,No,"Low income (Less than $40,100)",Asian or Pacific Islander,Japanese,No,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Vietnamese,Yes,"Low income (Less than $40,100)",High school,Other,,No,"Upper income (More than $120,400)",Bachelor's degree,5fd9227fbeeb773aa4d6c986,601bf96c1355c162f596ffaf,601c10bdbd484966cfdd6b4b,Yong Tran,Hong Kim,May Pham,Cecilia Yang,David Pham,James Snyder,Amy Tran,Mary Snyder,James Larson,May Le,Robert Snyder,Michael Meyer,Andrew Li,Thanh Le,Alex Yang
2021-02-04 08:28:38,2021-02-04 08:35:56,IP Address,73.157.244.181,100,437,True,2021-02-04 08:35:56,R_1mWohxJoGldD1eK,,,,,45.6378021240234375,-122.523895263671875,anonymous,EN,White,,No,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,No,"Low income (Less than $40,100)",High school,White,,Yes,"Low income (Less than $40,100)",Bachelor's degree,White,,Yes,"Upper income (More than $120,400)",Ph.D. degree,White,,Yes,"Upper income (More than $120,400)",Ph.D. degree,Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,Bachelor's degree,No,"Low income (Less than $40,100)",Asian or Pacific Islander,Filipino,No,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Vietnamese,No,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Vietnamese,No,"Low income (Less than $40,100)",High school,5f6e50b66df91337616891fe,601bf96c1355c162f596ffaf,601c12a1ccb7c26878308e00,Jenny Chen,Mark Schmidt,Cindy Kim,Wei Pham,Thomas Larson,William Hoffman,William Hoffman,Andy Wang,Eric Tran,Mark Ryan,Thomas Johnston,Vivian Kim,Wei Le,Minh Nguyen,Hung Kim
2021-02-04 08:32:33,2021-02-04 08:36:28,IP Address,194.78.64.42,100,235,True,2021-02-04 08:36:29,R_2tr1STRSWBBVm4I,,,,,51.2191925048828125,4.391693115234375,anonymous,EN,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Chinese,Yes,"Low income (Less than $40,100)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,No,"Low income (Less than $40,100)",Bachelor's degree,White,,Yes,"Low income (Less than $40,100)",Master's degree,Asian or Pacific Islander,Chinese,No,"Low income (Less than $40,100)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Chinese,No,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Low income (Less than $40,100)",Bachelor's degree,White,,Yes,"Low income (Less than $40,100)",High school,White,,Yes,"Upper income (More than $120,400)",Ph.D. degree,White,,Master's degree,Yes,"Middle income	($41,000 - $120,400)",White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Chinese,No,"Low income (Less than $40,100)",Bachelor's degree,White,,Yes,"Upper income (More than $120,400)",Master's degree,5e0378a7b199e4e7e6ccd8e9,601bf96c1355c162f596ffaf,601c138dfc196e68c8b939fd,David Larson,Amy Yang,William Larson,Hung Wang,William Olson,Jian Le,Jenny Le,Jian Chen,Vivian Chen,John Schmidt,Richard Meyer,Mary Hoffman,John Schmidt,Wei Li,Michael Hoffman
2021-02-04 08:30:17,2021-02-04 08:36:32,IP Address,96.241.17.10,100,374,True,2021-02-04 08:36:34,R_3Gp3ix0k7iZZfKs,,,,,38.92059326171875,-76.87870025634765625,anonymous,EN,Other,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Bachelor's degree,Yes,"Middle income	($41,000 - $120,400)",White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,5e693502cec9061e5c76525a,601bf96c1355c162f596ffaf,601c12fecdc5b5602022e36e,Albert Li,Eric Chen,James Hoffman,David Johnston,Sam Nguyen,Michael Wagner,Michael Schmidt,Richard Johnston,Mark Meyer,Hong Li,Robert Meyer,Thomas Johnston,James Meyer,Vivian Nguyen,Thomas Larson
2021-02-04 08:21:50,2021-02-04 08:36:38,IP Address,68.230.41.112,100,887,True,2021-02-04 08:36:39,R_u3WRkM302W7MVP3,,,,,33.47430419921875,-112.194000244140625,anonymous,EN,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,No,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,No,"Upper income (More than $120,400)",Ph.D. degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,No,"Low income (Less than $40,100)",Bachelor's degree,White,,No,"Middle income	($41,000 - $120,400)",Master's degree,White,,No,"Low income (Less than $40,100)",Bachelor's degree,Black or African American,,Master's degree,Yes,"Middle income	($41,000 - $120,400)",White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Black or African American,,No,"Middle income	($41,000 - $120,400)",Master's degree,5f54f89535293d8749b325c1,601bf96c1355c162f596ffaf,601c10f68a17bf4b7f836c35,Robert Olson,James Hansen,Michael Johnston,Jian Patel,Robert Johnston,Andy Pham,Alex Le,Michael Hansen,Richard Snyder,Alice Patel,Cecilia Le,Sam Tran,May Pham,Mark Ryan,Jenny Wang
2021-02-04 08:32:40,2021-02-04 08:36:54,IP Address,71.60.201.11,100,254,True,2021-02-04 08:36:55,R_1polhPd6S9IsUeL,,,,,40.0751953125,-80.77469635009765625,anonymous,EN,Other,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Other,,No,"Upper income (More than $120,400)",Ph.D. degree,White,,Yes,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Japanese,No,"Upper income (More than $120,400)",Ph.D. degree,Asian or Pacific Islander,Filipino,No,"Upper income (More than $120,400)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",High school,White,,Yes,"Low income (Less than $40,100)",Bachelor's degree,Asian or Pacific Islander,Chinese,No,"Upper income (More than $120,400)",Ph.D. degree,White,,Yes,"Low income (Less than $40,100)",High school,White,,Yes,"Low income (Less than $40,100)",High school,White,,High school,Yes,"Middle income	($41,000 - $120,400)",Asian or Pacific Islander,Japanese,No,"Middle income	($41,000 - $120,400)",High school,Black or African American,,No,"Upper income (More than $120,400)",High school,Other,,Yes,"Middle income	($41,000 - $120,400)",High school,5fc42da01872583aae057bc5,601bf96c1355c162f596ffaf,601c13911d2ceb68de2d8760,William Hoffman,Robert Hoffman,Vivian Le,Thomas Olson,Yong Tran,Hung Patel,Robert Ryan,Richard Ryan,Jin Li,Alex Patel,Jian Patel,Richard Snyder,Wei Nguyen,Minh Nguyen,David Schmidt
2021-02-04 08:32:03,2021-02-04 08:37:01,IP Address,108.18.251.209,100,298,True,2021-02-04 08:37:02,R_27jwrV2eRV5T1jY,,,,,39.275604248046875,-77.2115020751953125,anonymous,EN,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Low income (Less than $40,100)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Asian Indian,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Low income (Less than $40,100)",Bachelor's degree,White,,Yes,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Asian Indian,Bachelor's degree,Yes,"Middle income	($41,000 - $120,400)",Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Asian Indian,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,5bc0c37d93ca500001adca49,601bf96c1355c162f596ffaf,601c136ed4210b687c71afeb,Jennifer Wang,Michael Wagner,Li Tran,Mark Larson,Jane Nguyen,Alex Patel,Mark Olson,Cecilia Yang,James Meyer,Thomas Larson,May Le,Cecilia Patel,Wei Kim,May Wang,Jane Chen
2021-02-04 08:32:17,2021-02-04 08:37:05,IP Address,68.14.153.243,100,288,True,2021-02-04 08:37:06,R_1gwklF1FOy1PBTW,,,,,41.5193939208984375,-71.27700042724609375,anonymous,EN,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Asian Indian,Yes,"Upper income (More than $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Asian Indian,Yes,"Upper income (More than $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Korean,Yes,"Upper income (More than $120,400)",Master's degree,Asian or Pacific Islander,Chinese,Master's degree,Yes,"Upper income (More than $120,400)",Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,5e3d69fd353d0801c42947e1,601bf96c1355c162f596ffaf,601c13630b84c567d8aa0fdd,Robert Johnston,Jennifer Le,Michael Meyer,Robert Johnston,Minh Patel,David Ryan,Thomas Meyer,David Wagner,Wei Patel,William Schmidt,Dan Kim,Amy Tran,Hung Pham,James Hansen,Mark Meyer
2021-02-04 08:31:15,2021-02-04 08:37:13,IP Address,216.109.50.176,100,358,True,2021-02-04 08:37:14,R_11YIxxk9xx6jLH4,,,,,33.6454010009765625,-86.7014007568359375,anonymous,EN,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Upper income (More than $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Japanese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Asian Indian,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,No,"Low income (Less than $40,100)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,High school,Yes,"Low income (Less than $40,100)",Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Chinese,Yes,"Low income (Less than $40,100)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,5ef793a4dff4190aa45c094e,601bf96c1355c162f596ffaf,601c133df6e95568c46b6d13,Robert Schmidt,Michael Schmidt,Jennifer Wang,Mark Schmidt,Grace Pham,James Olson,Minh Le,John Johnston,Minh Li,Andrew Chen,John Meyer,Michael Schmidt,Cindy Pham,Amy Yang,William Ryan
2021-02-04 08:34:54,2021-02-04 08:37:53,IP Address,73.107.252.188,100,178,True,2021-02-04 08:37:53,R_tQwK7hABCxmEE7v,,,,,26.1844024658203125,-81.41519927978515625,anonymous,EN,,,No,"Middle income	($41,000 - $120,400)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Vietnamese,No,"Low income (Less than $40,100)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Japanese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",High school,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,High school,Yes,"Middle income	($41,000 - $120,400)",White,,Yes,"Upper income (More than $120,400)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",High school,5f9f5fec0517c65a8996f6a3,601bf96c1355c162f596ffaf,601c1412b4289d6929d38e47,Jin Yang,Thomas Ryan,Jian Nguyen,Mary Wagner,Alice Li,David Snyder,Young Patel,William Schmidt,Richard Meyer,David Kim,William Hoffman,Michael Olson,Andrew Tran,Richard Schmidt,Mary Schmidt
2021-02-04 08:34:06,2021-02-04 08:38:09,IP Address,85.255.237.183,100,242,True,2021-02-04 08:38:09,R_1rk0mk10NPSX8h5,,,,,51.49639892578125,-0.122406005859375,anonymous,EN,White,,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Other Asian,Yes,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Other Asian,Yes,"Low income (Less than $40,100)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Other,,Yes,"Upper income (More than $120,400)",Master's degree,White,,Bachelor's degree,Yes,"Middle income	($41,000 - $120,400)",White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",High school,5e92178e8ee4fe54b65b7c39,601bf96c1355c162f596ffaf,601c13d4cdc5b5602022e375,May Pham,Alex Yang,David Tran,Jennifer Pham,David Olson,Richard Wagner,Mark Olson,James Ryan,Mark Olson,Cindy Nguyen,Alan Patel,Michael Snyder,John Wagner,Amy Kim,James Johnston
2021-02-04 08:30:17,2021-02-04 08:38:15,IP Address,32.213.231.37,100,478,True,2021-02-04 08:38:16,R_Xtv3Xxx3smqEOat,,,,,41.793304443359375,-72.73850250244140625,anonymous,EN,Other,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Filipino,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Other Asian,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Other,,Bachelor's degree,No,"Middle income	($41,000 - $120,400)",Asian or Pacific Islander,Other Asian,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Other,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,5feca012b0feb8e517b17ccc,601bf96c1355c162f596ffaf,601c12eed4812d6777a4d06c,David Li,Thomas Wagner,Alice Nguyen,Richard Hoffman,Jian Yang,Thanh Li,John Meyer,William Hansen,Alan Li,Thomas Larson,Cecilia Yang,Mark Olson,Alex Li,William Hansen,Richard Snyder
2021-02-04 08:32:00,2021-02-04 08:38:18,IP Address,76.237.207.119,100,377,True,2021-02-04 08:38:18,R_2YkNv4WQDuURFuJ,,,,,29.5442962646484375,-98.549896240234375,anonymous,EN,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Low income (Less than $40,100)",Bachelor's degree,Asian or Pacific Islander,Korean,Yes,"Upper income (More than $120,400)",Master's degree,White,,No,"Low income (Less than $40,100)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Upper income (More than $120,400)",Bachelor's degree,Asian or Pacific Islander,Korean,Yes,,Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Low income (Less than $40,100)",Bachelor's degree,White,,Yes,"Low income (Less than $40,100)",High school,Black or African American,,Bachelor's degree,Yes,"Middle income	($41,000 - $120,400)",White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Low income (Less than $40,100)",Bachelor's degree,Black or African American,,Yes,"Upper income (More than $120,400)",Master's degree,5eab584805687312f9952ea9,601bf96c1355c162f596ffaf,601c136986384a67b6368fbc,Hung Tran,John Ryan,David Snyder,Sam Yang,Mark Meyer,Mary Schmidt,Thomas Ryan,Alice Yang,Michael Larson,Cecilia Yang,Eric Tran,James Olson,Mary Johnston,Dan Pham,James Johnston
